1535205283,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205283,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205283,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205283,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205283,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205283,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205283,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205283,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205283,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205283,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205284,s3-eth1,4518280.00,43032.00,4561312.00,43032,4518280,688.00,652.00,1340.00,652,688,0.00,0.00,0,0
1535205284,s1-eth2,43560.00,4473260.00,4516820.00,4473260,43560,660.00,686.00,1346.00,686,660,0.00,0.00,0,0
1535205284,s2-eth1,4473260.00,43560.00,4516820.00,43560,4473260,686.00,660.00,1346.00,660,686,0.00,0.00,0,0
1535205284,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205284,s3-eth2,42438.00,4584034.00,4626472.00,4584034,42438,643.00,697.00,1340.00,697,643,0.00,0.00,0,0
1535205284,s1-eth1,4423698.00,44154.00,4467852.00,44154,4423698,681.00,669.00,1350.00,669,681,0.00,0.00,0,0
1535205284,s2-eth2,43032.00,4525586.00,4568618.00,4525586,43032,652.00,689.00,1341.00,689,652,0.00,0.00,0,0
1535205284,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205284,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205284,total,13544268.00,13713626.00,27257894.00,13713626,13544268,4010.00,4053.00,8063.00,4053,4010,0.00,0.00,0,0
1535205285,s3-eth1,6012838.00,54252.00,6067090.00,54252,6012838,823.00,822.00,1645.00,822,823,0.00,0.00,0,0
1535205285,s1-eth2,54252.00,6012838.00,6067090.00,6012838,54252,822.00,823.00,1645.00,823,822,0.00,0.00,0,0
1535205285,s2-eth1,6012838.00,54252.00,6067090.00,54252,6012838,823.00,822.00,1645.00,822,823,0.00,0.00,0,0
1535205285,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205285,s3-eth2,54318.00,6012838.00,6067156.00,6012838,54318,823.00,823.00,1646.00,823,823,0.00,0.00,0,0
1535205285,s1-eth1,6005532.00,54252.00,6059784.00,54252,6005532,822.00,822.00,1644.00,822,822,0.00,0.00,0,0
1535205285,s2-eth2,54252.00,6005532.00,6059784.00,6005532,54252,822.00,822.00,1644.00,822,822,0.00,0.00,0,0
1535205285,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205285,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205285,total,18194030.00,18193964.00,36387992.00,18193964,18194030,4935.00,4934.00,9869.00,4934,4935,0.00,0.00,0,0
1535205286,s3-eth1,6005532.00,54252.00,6059784.00,54252,6005532,822.00,822.00,1644.00,822,822,0.00,0.00,0,0
1535205286,s1-eth2,54252.00,6005532.00,6059784.00,6005532,54252,822.00,822.00,1644.00,822,822,0.00,0.00,0,0
1535205286,s2-eth1,6005532.00,54252.00,6059784.00,54252,6005532,822.00,822.00,1644.00,822,822,0.00,0.00,0,0
1535205286,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205286,s3-eth2,54186.00,6005532.00,6059718.00,6005532,54186,821.00,822.00,1643.00,822,821,0.00,0.00,0,0
1535205286,s1-eth1,6005532.00,54186.00,6059718.00,54186,6005532,822.00,821.00,1643.00,821,822,0.00,0.00,0,0
1535205286,s2-eth2,54252.00,6005532.00,6059784.00,6005532,54252,822.00,822.00,1644.00,822,822,0.00,0.00,0,0
1535205286,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205286,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205286,total,18179286.00,18179286.00,36358572.00,18179286,18179286,4931.00,4931.00,9862.00,4931,4931,0.00,0.00,0,0
1535205287,s3-eth1,6020144.00,54318.00,6074462.00,54318,6020144,824.00,823.00,1647.00,823,824,0.00,0.00,0,0
1535205287,s1-eth2,54384.00,6020144.00,6074528.00,6020144,54384,824.00,824.00,1648.00,824,824,0.00,0.00,0,0
1535205287,s2-eth1,6020144.00,54384.00,6074528.00,54384,6020144,824.00,824.00,1648.00,824,824,0.00,0.00,0,0
1535205287,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535205287,s3-eth2,54384.00,6020144.00,6074528.00,6020144,54384,824.00,824.00,1648.00,824,824,0.00,0.00,0,0
